user_id,event_name,timestamp,device,product_id,category,price,success_flag
4382,start_checkout,2025-08-24 07:11:01.757776,ios,347,fashion,185.57,0
3559,app_open,2025-08-24 07:12:31.757776,android,0,0,0.0,0
4891,logout,2025-08-24 07:18:02.757776,ios,0,0,0.0,0
1506,click_category,2025-08-24 07:20:32.757776,ios,0,0,0.0,0
3389,add_to_cart,2025-08-24 07:21:18.757776,android,48,sports,29.28,0
3778,add_to_cart,2025-08-24 07:23:04.757776,ios,1843,home,81.73,0
1286,app_open,2025-08-24 07:27:31.757776,ios,0,0,0.0,0
1144,view_cart,2025-08-24 07:28:04.757776,ios,0,0,0.0,0
3619,add_to_cart,2025-08-24 07:30:14.757776,ios,92,sports,214.23,0
4937,start_checkout,2025-08-24 07:31:28.757776,android,798,electronics,29.58,0
1226,view_product,2025-08-24 07:33:13.757776,web,234,home,51.34,0
3703,view_product,2025-08-24 07:35:22.757776,ios,230,sports,26.91,0
4260,app_open,2025-08-24 07:36:51.757776,ios,0,0,0.0,0
566,view_product,2025-08-24 07:37:09.757776,android,709,sports,190.24,0
910,payment_success,2025-08-24 07:38:56.757776,ios,126,sports,269.53,1
1534,view_product,2025-08-24 07:51:16.757776,android,617,electronics,92.55,0
2450,app_open,2025-08-24 07:58:46.757776,android,0,0,0.0,0
1800,click_category,2025-08-24 08:03:21.757776,ios,0,0,0.0,0
1331,view_home,2025-08-24 08:03:23.757776,ios,0,0,0.0,0
4194,start_checkout,2025-08-24 08:15:15.757776,web,903,sports,41.16,0
1979,view_home,2025-08-24 08:15:19.757776,android,0,0,0.0,0
4518,click_category,2025-08-24 08:26:18.757776,android,0,0,0.0,0
509,app_open,2025-08-24 08:26:32.757776,ios,0,0,0.0,0
4844,view_cart,2025-08-24 08:28:52.757776,android,0,0,0.0,0
1625,payment_success,2025-08-24 08:33:12.757776,android,1372,beauty,204.29,1
2314,view_cart,2025-08-24 08:33:25.757776,android,0,0,0.0,0
1365,app_open,2025-08-24 08:39:07.757776,android,0,0,0.0,0
4071,view_product,2025-08-24 08:41:08.757776,android,1169,electronics,131.56,0
1931,logout,2025-08-24 08:44:29.757776,ios,0,0,0.0,0
3023,app_open,2025-08-24 08:52:01.757776,android,0,0,0.0,0
1716,app_open,2025-08-24 08:52:46.757776,ios,0,0,0.0,0
773,start_checkout,2025-08-24 08:57:58.757776,android,1640,fashion,288.71,0
66,view_cart,2025-08-24 09:00:10.757776,android,0,0,0.0,0
4026,start_checkout,2025-08-24 09:00:22.757776,ios,9,electronics,283.92,0
3652,view_product,2025-08-24 09:07:20.757776,ios,414,fashion,199.01,0
3432,start_checkout,2025-08-24 09:10:17.757776,android,1420,beauty,206.31,0
1651,add_to_cart,2025-08-24 09:10:55.757776,ios,1075,electronics,136.31,0
4972,app_open,2025-08-24 09:15:04.757776,ios,0,0,0.0,0
4090,view_product,2025-08-24 09:15:44.757776,android,1219,electronics,296.38,0
200,add_to_cart,2025-08-24 09:17:14.757776,ios,1826,fashion,175.36,0
2654,app_open,2025-08-24 09:21:21.757776,android,0,0,0.0,0
1665,payment_success,2025-08-24 09:23:04.757776,android,315,electronics,144.11,1
4446,click_category,2025-08-24 09:29:42.757776,android,0,0,0.0,0
688,view_product,2025-08-24 09:30:42.757776,android,684,electronics,152.35,0
1550,click_category,2025-08-24 09:33:34.757776,web,0,0,0.0,0
4273,add_to_cart,2025-08-24 09:37:27.757776,android,1869,beauty,231.89,0
3712,add_to_cart,2025-08-24 09:39:02.757776,android,47,home,291.61,0
811,app_open,2025-08-24 09:41:02.757776,android,0,0,0.0,0
4447,app_open,2025-08-24 09:45:40.757776,web,0,0,0.0,0
1316,add_to_cart,2025-08-24 09:47:32.757776,ios,469,home,248.36,0
2658,payment_success,2025-08-24 09:48:22.757776,android,687,fashion,121.29,1
4709,view_cart,2025-08-24 09:51:45.757776,web,0,0,0.0,0
971,view_product,2025-08-24 09:52:16.757776,ios,1757,electronics,246.33,0
4694,view_product,2025-08-24 09:55:11.757776,android,23,electronics,58.5,0
2065,view_product,2025-08-24 09:56:00.757776,ios,1194,beauty,277.85,0
2250,click_category,2025-08-24 09:58:36.757776,android,0,0,0.0,0
997,add_to_cart,2025-08-24 10:08:38.757776,ios,1530,fashion,64.45,0
280,view_home,2025-08-24 10:11:05.757776,ios,0,0,0.0,0
561,click_category,2025-08-24 10:13:15.757776,android,0,0,0.0,0
4617,app_open,2025-08-24 10:16:17.757776,android,0,0,0.0,0
231,app_open,2025-08-24 10:18:01.757776,ios,0,0,0.0,0
2547,app_open,2025-08-24 10:19:21.757776,ios,0,0,0.0,0
3158,click_category,2025-08-24 10:22:52.757776,ios,0,0,0.0,0
3132,view_product,2025-08-24 10:26:14.757776,ios,373,sports,234.25,0
1077,app_open,2025-08-24 10:26:36.757776,web,0,0,0.0,0
1234,app_open,2025-08-24 10:27:10.757776,android,0,0,0.0,0
4184,view_product,2025-08-24 10:28:47.757776,android,409,home,144.45,0
2949,view_home,2025-08-24 10:34:35.757776,android,0,0,0.0,0
325,logout,2025-08-24 10:35:28.757776,ios,0,0,0.0,0
2990,app_open,2025-08-24 10:36:07.757776,web,0,0,0.0,0
4850,view_product,2025-08-24 10:38:42.757776,android,609,sports,198.73,0
864,payment_success,2025-08-24 10:42:56.757776,ios,1932,beauty,290.08,1
3334,view_home,2025-08-24 10:49:58.757776,ios,0,0,0.0,0
1182,app_open,2025-08-24 10:56:08.757776,ios,0,0,0.0,0
413,view_home,2025-08-24 10:56:26.757776,ios,0,0,0.0,0
15,view_product,2025-08-24 10:57:19.757776,android,1634,fashion,15.27,0
1313,view_cart,2025-08-24 10:57:39.757776,ios,0,0,0.0,0
962,view_home,2025-08-24 10:59:44.757776,web,0,0,0.0,0
941,view_product,2025-08-24 11:05:20.757776,android,1800,home,154.09,0
2898,add_to_cart,2025-08-24 11:09:03.757776,ios,120,beauty,95.34,0
721,app_open,2025-08-24 11:11:16.757776,android,0,0,0.0,0
1452,app_open,2025-08-24 11:13:32.757776,android,0,0,0.0,0
1482,app_open,2025-08-24 11:18:26.757776,android,0,0,0.0,0
4291,click_category,2025-08-24 11:20:13.757776,android,0,0,0.0,0
3821,click_category,2025-08-24 11:31:45.757776,ios,0,0,0.0,0
1530,click_category,2025-08-24 11:32:59.757776,android,0,0,0.0,0
1064,view_home,2025-08-24 11:36:55.757776,android,0,0,0.0,0
1328,payment_success,2025-08-24 11:37:19.757776,android,297,electronics,220.83,1
4898,view_product,2025-08-24 11:38:41.757776,android,1787,home,122.88,0
2483,app_open,2025-08-24 11:39:09.757776,web,0,0,0.0,0
3468,view_product,2025-08-24 11:39:30.757776,android,1807,electronics,246.93,0
3494,view_cart,2025-08-24 11:41:45.757776,ios,0,0,0.0,0
4982,app_open,2025-08-24 11:43:16.757776,ios,0,0,0.0,0
4104,add_to_cart,2025-08-24 11:44:38.757776,ios,229,fashion,151.66,0
4068,view_product,2025-08-24 11:45:47.757776,android,1345,sports,200.62,0
3269,app_open,2025-08-24 11:52:53.757776,android,0,0,0.0,0
3780,app_open,2025-08-24 11:54:58.757776,android,0,0,0.0,0
2920,app_open,2025-08-24 11:59:25.757776,ios,0,0,0.0,0
617,view_cart,2025-08-24 12:01:55.757776,android,0,0,0.0,0
1111,start_checkout,2025-08-24 12:02:54.757776,ios,480,home,255.86,0
3265,view_product,2025-08-24 12:03:42.757776,ios,1554,electronics,159.48,0
2796,app_open,2025-08-24 12:07:08.757776,android,0,0,0.0,0
296,app_open,2025-08-24 12:09:43.757776,ios,0,0,0.0,0
4302,click_category,2025-08-24 12:10:43.757776,android,0,0,0.0,0
3338,view_product,2025-08-24 12:12:07.757776,android,33,sports,127.82,0
717,view_product,2025-08-24 12:29:44.757776,ios,408,fashion,250.29,0
3579,view_home,2025-08-24 12:30:28.757776,android,0,0,0.0,0
1837,view_product,2025-08-24 12:30:28.757776,android,1924,electronics,97.68,0
716,logout,2025-08-24 12:33:00.757776,android,0,0,0.0,0
439,add_to_cart,2025-08-24 12:34:48.757776,android,712,beauty,142.16,0
3151,view_home,2025-08-24 12:37:43.757776,android,0,0,0.0,0
1575,add_to_cart,2025-08-24 12:39:44.757776,android,1526,fashion,147.67,0
3195,view_home,2025-08-24 12:42:18.757776,ios,0,0,0.0,0
2578,click_category,2025-08-24 12:44:39.757776,android,0,0,0.0,0
2534,add_to_cart,2025-08-24 12:45:17.757776,ios,234,fashion,41.47,0
1022,logout,2025-08-24 12:45:43.757776,android,0,0,0.0,0
867,view_cart,2025-08-24 12:47:20.757776,android,0,0,0.0,0
2717,start_checkout,2025-08-24 12:48:54.757776,ios,1056,sports,50.15,0
3937,view_home,2025-08-24 12:49:10.757776,android,0,0,0.0,0
1080,view_product,2025-08-24 12:51:34.757776,ios,72,electronics,254.26,0
4576,view_product,2025-08-24 12:53:35.757776,ios,1665,fashion,207.28,0
905,view_product,2025-08-24 13:05:49.757776,android,1209,beauty,144.78,0
3584,view_product,2025-08-24 13:08:13.757776,ios,984,home,185.45,0
3600,add_to_cart,2025-08-24 13:10:40.757776,ios,1587,electronics,195.37,0
2944,app_open,2025-08-24 13:10:46.757776,android,0,0,0.0,0
1668,app_open,2025-08-24 13:11:35.757776,android,0,0,0.0,0
1079,add_to_cart,2025-08-24 13:11:48.757776,android,1364,home,193.78,0
3742,view_product,2025-08-24 13:12:28.757776,android,157,fashion,63.71,0
754,app_open,2025-08-24 13:13:17.757776,ios,0,0,0.0,0
1483,view_product,2025-08-24 13:13:42.757776,android,803,home,94.56,0
1719,app_open,2025-08-24 13:16:22.757776,ios,0,0,0.0,0
1058,view_product,2025-08-24 13:17:38.757776,android,1383,sports,86.77,0
4059,view_cart,2025-08-24 13:24:21.757776,android,0,0,0.0,0
3506,add_to_cart,2025-08-24 13:24:53.757776,android,544,fashion,67.54,0
4652,view_product,2025-08-24 13:26:58.757776,android,1535,beauty,103.42,0
3332,start_checkout,2025-08-24 13:28:24.757776,android,634,electronics,210.21,0
3593,click_category,2025-08-24 13:44:27.757776,android,0,0,0.0,0
3414,app_open,2025-08-24 13:48:04.757776,android,0,0,0.0,0
115,view_home,2025-08-24 13:48:23.757776,android,0,0,0.0,0
389,add_to_cart,2025-08-24 13:51:17.757776,android,332,electronics,45.14,0
3982,payment_success,2025-08-24 13:52:12.757776,android,1608,beauty,200.86,1
1937,view_home,2025-08-24 13:54:09.757776,web,0,0,0.0,0
3800,view_product,2025-08-24 13:55:17.757776,ios,1930,fashion,112.22,0
2414,view_home,2025-08-24 13:55:30.757776,android,0,0,0.0,0
516,click_category,2025-08-24 14:01:40.757776,ios,0,0,0.0,0
4263,view_product,2025-08-24 14:03:44.757776,ios,1298,sports,73.82,0
2128,app_open,2025-08-24 14:06:39.757776,android,0,0,0.0,0
3533,view_cart,2025-08-24 14:10:16.757776,android,0,0,0.0,0
2092,click_category,2025-08-24 14:11:05.757776,ios,0,0,0.0,0
4885,view_product,2025-08-24 14:12:55.757776,android,910,fashion,129.6,0
347,add_to_cart,2025-08-24 14:12:59.757776,ios,1760,beauty,160.64,0
2449,view_cart,2025-08-24 14:20:47.757776,android,0,0,0.0,0
1262,app_open,2025-08-24 14:22:41.757776,android,0,0,0.0,0
812,add_to_cart,2025-08-24 14:32:16.757776,android,1328,home,37.27,0
3166,add_to_cart,2025-08-24 14:34:07.757776,android,1148,electronics,287.72,0
3923,app_open,2025-08-24 14:34:22.757776,android,0,0,0.0,0
3908,add_to_cart,2025-08-24 14:34:33.757776,android,707,electronics,251.23,0
679,view_home,2025-08-24 14:34:52.757776,android,0,0,0.0,0
4366,app_open,2025-08-24 14:34:54.757776,web,0,0,0.0,0
3188,payment_success,2025-08-24 14:38:55.757776,android,1337,sports,133.76,1
270,app_open,2025-08-24 14:42:14.757776,ios,0,0,0.0,0
1367,click_category,2025-08-24 14:43:10.757776,ios,0,0,0.0,0
151,view_product,2025-08-24 14:45:05.757776,android,1075,sports,123.52,0
3648,click_category,2025-08-24 14:47:12.757776,android,0,0,0.0,0
511,click_category,2025-08-24 14:49:21.757776,ios,0,0,0.0,0
422,view_home,2025-08-24 14:52:09.757776,web,0,0,0.0,0
574,view_cart,2025-08-24 14:52:48.757776,android,0,0,0.0,0
3572,add_to_cart,2025-08-24 14:53:49.757776,ios,1839,home,113.38,0
4303,payment_success,2025-08-24 14:54:42.757776,android,969,electronics,24.05,1
1362,start_checkout,2025-08-24 14:57:03.757776,android,969,sports,153.3,0
1906,view_product,2025-08-24 15:01:22.757776,ios,1082,sports,190.02,0
735,view_home,2025-08-24 15:02:24.757776,android,0,0,0.0,0
761,view_product,2025-08-24 15:06:35.757776,ios,806,beauty,23.53,0
3566,payment_success,2025-08-24 15:06:44.757776,web,383,beauty,257.33,1
3691,start_checkout,2025-08-24 15:11:32.757776,ios,1379,home,209.72,0
3465,view_product,2025-08-24 15:12:36.757776,ios,1781,fashion,10.43,0
251,app_open,2025-08-24 15:12:56.757776,android,0,0,0.0,0
2619,view_product,2025-08-24 15:13:44.757776,ios,106,beauty,135.74,0
458,start_checkout,2025-08-24 15:14:05.757776,android,980,sports,163.4,0
2588,payment_success,2025-08-24 15:14:24.757776,ios,554,sports,56.57,1
4241,view_product,2025-08-24 15:14:29.757776,ios,863,electronics,32.88,0
2927,start_checkout,2025-08-24 15:14:37.757776,ios,427,home,297.56,0
4211,start_checkout,2025-08-24 15:14:43.757776,ios,177,sports,87.24,0
2005,start_checkout,2025-08-24 15:14:46.757776,android,434,home,89.62,0
1243,add_to_cart,2025-08-24 15:15:09.757776,ios,698,home,133.59,0
227,app_open,2025-08-24 15:16:11.757776,android,0,0,0.0,0
350,view_product,2025-08-24 15:22:20.757776,ios,1987,electronics,150.18,0
2271,view_home,2025-08-24 15:23:38.757776,android,0,0,0.0,0
2800,app_open,2025-08-24 15:24:48.757776,android,0,0,0.0,0
4695,view_home,2025-08-24 15:25:44.757776,ios,0,0,0.0,0
1999,view_home,2025-08-24 15:27:44.757776,android,0,0,0.0,0
2803,view_home,2025-08-24 15:30:44.757776,ios,0,0,0.0,0
2509,app_open,2025-08-24 15:36:01.757776,android,0,0,0.0,0
25,start_checkout,2025-08-24 15:43:58.757776,android,799,sports,94.11,0
4816,add_to_cart,2025-08-24 15:46:42.757776,ios,976,home,219.78,0
1407,view_product,2025-08-24 15:46:43.757776,android,961,electronics,133.43,0
821,logout,2025-08-24 15:47:06.757776,android,0,0,0.0,0
2662,view_product,2025-08-24 15:55:29.757776,web,719,fashion,152.08,0
1004,add_to_cart,2025-08-24 15:56:56.757776,android,1159,electronics,295.8,0
4689,view_cart,2025-08-24 15:59:53.757776,android,0,0,0.0,0
1847,view_cart,2025-08-24 16:08:40.757776,android,0,0,0.0,0
398,view_home,2025-08-24 16:13:15.757776,android,0,0,0.0,0
3423,view_product,2025-08-24 16:17:21.757776,ios,440,sports,99.49,0
4851,click_category,2025-08-24 16:22:46.757776,web,0,0,0.0,0
2449,app_open,2025-08-24 16:30:00.757776,android,0,0,0.0,0
3961,click_category,2025-08-24 16:34:49.757776,ios,0,0,0.0,0
4119,view_cart,2025-08-24 16:36:08.757776,ios,0,0,0.0,0
2889,view_home,2025-08-24 16:37:05.757776,ios,0,0,0.0,0
2395,view_product,2025-08-24 16:39:08.757776,ios,945,electronics,287.42,0
4536,app_open,2025-08-24 16:41:24.757776,android,0,0,0.0,0
4655,payment_success,2025-08-24 16:45:15.757776,android,138,fashion,14.19,1
2429,start_checkout,2025-08-24 16:45:42.757776,android,1401,electronics,87.67,0
2871,start_checkout,2025-08-24 16:50:51.757776,android,1235,electronics,233.26,0
2746,app_open,2025-08-24 16:53:05.757776,android,0,0,0.0,0
418,payment_success,2025-08-24 16:56:06.757776,android,1230,sports,192.64,1
3900,app_open,2025-08-24 16:59:59.757776,ios,0,0,0.0,0
216,view_product,2025-08-24 17:00:09.757776,ios,178,electronics,266.07,0
3062,view_product,2025-08-24 17:01:54.757776,android,1548,sports,150.11,0
4247,start_checkout,2025-08-24 17:10:14.757776,ios,1568,home,256.63,0
4989,click_category,2025-08-24 17:11:54.757776,ios,0,0,0.0,0
548,view_cart,2025-08-24 17:14:46.757776,ios,0,0,0.0,0
3621,view_product,2025-08-24 17:17:01.757776,ios,784,electronics,153.62,0
753,add_to_cart,2025-08-24 17:22:29.757776,android,1749,sports,162.89,0
1740,view_cart,2025-08-24 17:23:20.757776,android,0,0,0.0,0
619,view_home,2025-08-24 17:31:34.757776,android,0,0,0.0,0
2037,start_checkout,2025-08-24 17:35:43.757776,ios,778,sports,19.32,0
2829,view_cart,2025-08-24 17:36:28.757776,android,0,0,0.0,0
3305,view_home,2025-08-24 17:43:46.757776,android,0,0,0.0,0
2451,view_product,2025-08-24 17:48:19.757776,android,481,electronics,157.96,0
487,view_cart,2025-08-24 17:51:20.757776,android,0,0,0.0,0
1431,view_home,2025-08-24 17:54:19.757776,web,0,0,0.0,0
1139,view_home,2025-08-24 17:54:36.757776,android,0,0,0.0,0
2482,view_cart,2025-08-24 17:58:33.757776,web,0,0,0.0,0
4089,add_to_cart,2025-08-24 17:59:47.757776,ios,943,beauty,36.49,0
764,view_product,2025-08-24 18:00:15.757776,android,315,home,69.69,0
4142,app_open,2025-08-24 18:02:22.757776,web,0,0,0.0,0
2734,view_product,2025-08-24 18:03:41.757776,android,569,fashion,70.62,0
4931,view_home,2025-08-24 18:05:16.757776,android,0,0,0.0,0
518,view_product,2025-08-24 18:07:36.757776,web,668,sports,191.35,0
1792,app_open,2025-08-24 18:08:41.757776,android,0,0,0.0,0
894,view_home,2025-08-24 18:11:28.757776,android,0,0,0.0,0
961,click_category,2025-08-24 18:12:42.757776,android,0,0,0.0,0
860,view_cart,2025-08-24 18:16:48.757776,android,0,0,0.0,0
4271,payment_success,2025-08-24 18:21:18.757776,android,750,home,198.89,1
4706,app_open,2025-08-24 18:24:19.757776,android,0,0,0.0,0
4822,payment_success,2025-08-24 18:27:28.757776,ios,933,sports,142.9,1
3504,add_to_cart,2025-08-24 18:28:53.757776,android,162,home,144.06,0
1882,app_open,2025-08-24 18:28:59.757776,android,0,0,0.0,0
4165,app_open,2025-08-24 18:29:50.757776,android,0,0,0.0,0
1588,add_to_cart,2025-08-24 18:30:46.757776,android,73,electronics,296.59,0
1847,view_cart,2025-08-24 18:34:03.757776,android,0,0,0.0,0
1519,add_to_cart,2025-08-24 18:34:52.757776,ios,727,home,257.16,0
1179,view_product,2025-08-24 18:36:49.757776,android,175,home,243.36,0
2329,view_cart,2025-08-24 18:37:31.757776,ios,0,0,0.0,0
4381,add_to_cart,2025-08-24 18:40:59.757776,ios,398,fashion,296.35,0
1008,app_open,2025-08-24 18:42:30.757776,ios,0,0,0.0,0
4292,view_cart,2025-08-24 18:42:34.757776,web,0,0,0.0,0
1635,start_checkout,2025-08-24 18:47:49.757776,android,1229,beauty,150.27,0
2021,view_home,2025-08-24 18:47:59.757776,ios,0,0,0.0,0
2053,app_open,2025-08-24 18:49:59.757776,ios,0,0,0.0,0
506,app_open,2025-08-24 18:52:31.757776,android,0,0,0.0,0
2729,view_home,2025-08-24 18:53:11.757776,android,0,0,0.0,0
2639,add_to_cart,2025-08-24 18:53:49.757776,android,1600,home,295.85,0
2591,add_to_cart,2025-08-24 19:00:45.757776,android,425,fashion,44.73,0
4651,app_open,2025-08-24 19:02:16.757776,ios,0,0,0.0,0
3085,logout,2025-08-24 19:03:00.757776,android,0,0,0.0,0
3354,view_product,2025-08-24 19:09:22.757776,android,1916,electronics,149.64,0
1458,view_product,2025-08-24 19:09:32.757776,android,1725,fashion,256.06,0
4169,view_product,2025-08-24 19:09:48.757776,ios,1957,electronics,273.2,0
4816,view_cart,2025-08-24 19:10:11.757776,ios,0,0,0.0,0
602,payment_success,2025-08-24 19:12:03.757776,ios,722,sports,283.99,1
563,start_checkout,2025-08-24 19:13:18.757776,android,1735,sports,272.34,0
3476,view_product,2025-08-24 19:13:29.757776,android,1255,beauty,242.6,0
4295,view_home,2025-08-24 19:15:07.757776,android,0,0,0.0,0
4108,view_product,2025-08-24 19:15:08.757776,android,280,home,98.83,0
698,start_checkout,2025-08-24 19:15:14.757776,android,1553,home,297.64,0
3406,view_product,2025-08-24 19:15:58.757776,android,1898,sports,180.76,0
956,view_product,2025-08-24 19:17:14.757776,android,577,fashion,123.74,0
171,app_open,2025-08-24 19:17:31.757776,android,0,0,0.0,0
1013,view_cart,2025-08-24 19:18:29.757776,android,0,0,0.0,0
1086,view_product,2025-08-24 19:21:26.757776,android,71,sports,26.92,0
4223,start_checkout,2025-08-24 19:23:55.757776,android,500,electronics,251.18,0
3649,add_to_cart,2025-08-24 19:24:40.757776,android,522,fashion,295.81,0
123,view_home,2025-08-24 19:37:18.757776,android,0,0,0.0,0
1208,click_category,2025-08-24 19:39:31.757776,android,0,0,0.0,0
2142,view_product,2025-08-24 19:42:40.757776,ios,314,sports,178.07,0
4918,view_cart,2025-08-24 19:47:13.757776,android,0,0,0.0,0
259,app_open,2025-08-24 19:47:46.757776,android,0,0,0.0,0
4157,add_to_cart,2025-08-24 19:50:02.757776,web,824,beauty,20.28,0
4475,view_product,2025-08-24 19:55:39.757776,ios,1970,beauty,122.18,0
3653,view_product,2025-08-24 19:56:01.757776,ios,1816,beauty,264.23,0
4066,add_to_cart,2025-08-24 19:57:04.757776,ios,337,fashion,79.73,0
1999,view_home,2025-08-24 19:57:24.757776,ios,0,0,0.0,0
3857,logout,2025-08-24 20:00:47.757776,android,0,0,0.0,0
371,app_open,2025-08-24 20:02:30.757776,web,0,0,0.0,0
679,view_product,2025-08-24 20:08:10.757776,android,722,electronics,43.16,0
1190,payment_success,2025-08-24 20:09:29.757776,android,146,beauty,250.22,1
4234,view_home,2025-08-24 20:09:53.757776,android,0,0,0.0,0
4739,view_product,2025-08-24 20:10:56.757776,android,1310,home,283.97,0
4698,app_open,2025-08-24 20:13:45.757776,ios,0,0,0.0,0
549,view_product,2025-08-24 20:16:31.757776,android,1310,beauty,81.8,0
1710,view_product,2025-08-24 20:16:38.757776,web,981,sports,67.8,0
2633,view_product,2025-08-24 20:17:49.757776,android,231,fashion,73.01,0
2071,click_category,2025-08-24 20:18:24.757776,android,0,0,0.0,0
2011,app_open,2025-08-24 20:19:04.757776,android,0,0,0.0,0
613,click_category,2025-08-24 20:20:44.757776,web,0,0,0.0,0
2207,view_home,2025-08-24 20:24:04.757776,android,0,0,0.0,0
77,view_home,2025-08-24 20:25:51.757776,web,0,0,0.0,0
2666,app_open,2025-08-24 20:29:07.757776,android,0,0,0.0,0
2287,add_to_cart,2025-08-24 20:30:56.757776,ios,1096,fashion,157.08,0
4541,start_checkout,2025-08-24 20:31:24.757776,android,1204,fashion,223.45,0
2380,app_open,2025-08-24 20:33:22.757776,android,0,0,0.0,0
4638,view_home,2025-08-24 20:34:03.757776,android,0,0,0.0,0
4437,view_product,2025-08-24 20:39:07.757776,ios,834,fashion,210.49,0
4812,click_category,2025-08-24 20:47:15.757776,android,0,0,0.0,0
3758,app_open,2025-08-24 20:47:28.757776,ios,0,0,0.0,0
1539,add_to_cart,2025-08-24 20:54:25.757776,android,1199,fashion,44.51,0
272,payment_success,2025-08-24 20:55:46.757776,android,148,home,268.26,1
87,add_to_cart,2025-08-24 20:58:29.757776,ios,260,electronics,115.09,0
4773,add_to_cart,2025-08-24 20:59:16.757776,web,1532,electronics,129.41,0
4635,view_product,2025-08-24 21:06:33.757776,ios,521,sports,280.82,0
3206,view_home,2025-08-24 21:09:59.757776,android,0,0,0.0,0
2318,start_checkout,2025-08-24 21:10:37.757776,web,297,electronics,149.18,0
590,start_checkout,2025-08-24 21:10:59.757776,android,1480,electronics,92.14,0
640,view_product,2025-08-24 21:13:36.757776,ios,1042,beauty,152.43,0
980,app_open,2025-08-24 21:15:05.757776,android,0,0,0.0,0
3390,app_open,2025-08-24 21:17:31.757776,android,0,0,0.0,0
2293,view_product,2025-08-24 21:21:12.757776,android,100,home,75.52,0
2882,view_product,2025-08-24 21:22:43.757776,android,1843,beauty,139.09,0
1162,view_home,2025-08-24 21:24:04.757776,web,0,0,0.0,0
4346,view_product,2025-08-24 21:24:25.757776,android,847,electronics,223.46,0
1090,view_home,2025-08-24 21:30:46.757776,web,0,0,0.0,0
2369,app_open,2025-08-24 21:35:20.757776,android,0,0,0.0,0
2931,app_open,2025-08-24 21:35:36.757776,ios,0,0,0.0,0
1692,start_checkout,2025-08-24 21:38:27.757776,android,1228,electronics,76.79,0
3908,start_checkout,2025-08-24 21:40:04.757776,android,711,fashion,268.59,0
4509,view_cart,2025-08-24 21:40:56.757776,android,0,0,0.0,0
4111,view_product,2025-08-24 21:43:44.757776,android,685,beauty,296.67,0
3028,view_cart,2025-08-24 21:54:43.757776,ios,0,0,0.0,0
4351,start_checkout,2025-08-24 21:54:56.757776,ios,1508,sports,48.44,0
3824,view_home,2025-08-24 21:57:21.757776,android,0,0,0.0,0
1135,click_category,2025-08-24 21:58:25.757776,android,0,0,0.0,0
2062,view_product,2025-08-24 22:00:41.757776,android,1144,fashion,130.69,0
1261,view_home,2025-08-24 22:01:05.757776,ios,0,0,0.0,0
2821,click_category,2025-08-24 22:01:35.757776,android,0,0,0.0,0
2515,view_cart,2025-08-24 22:01:41.757776,android,0,0,0.0,0
2495,view_cart,2025-08-24 22:02:11.757776,android,0,0,0.0,0
741,start_checkout,2025-08-24 22:04:15.757776,android,1670,home,264.78,0
3992,view_cart,2025-08-24 22:05:01.757776,android,0,0,0.0,0
3586,view_product,2025-08-24 22:06:56.757776,android,1509,sports,66.6,0
75,view_home,2025-08-24 22:07:20.757776,android,0,0,0.0,0
2582,view_product,2025-08-24 22:07:21.757776,android,1754,electronics,143.46,0
531,view_product,2025-08-24 22:09:42.757776,android,523,beauty,208.78,0
3278,logout,2025-08-24 22:10:31.757776,android,0,0,0.0,0
3153,add_to_cart,2025-08-24 22:23:58.757776,android,1849,fashion,238.49,0
4371,view_product,2025-08-24 22:25:35.757776,web,1498,electronics,53.23,0
1613,view_product,2025-08-24 22:25:47.757776,android,1533,fashion,79.27,0
4127,app_open,2025-08-24 22:28:38.757776,android,0,0,0.0,0
4077,view_cart,2025-08-24 22:29:43.757776,web,0,0,0.0,0
3302,view_cart,2025-08-24 22:32:14.757776,ios,0,0,0.0,0
4619,start_checkout,2025-08-24 22:33:19.757776,ios,1296,sports,57.48,0
4978,view_home,2025-08-24 22:34:17.757776,web,0,0,0.0,0
4856,add_to_cart,2025-08-24 22:35:35.757776,android,960,electronics,224.98,0
4437,start_checkout,2025-08-24 22:38:22.757776,android,944,beauty,277.09,0
2684,view_home,2025-08-24 22:38:23.757776,android,0,0,0.0,0
3145,add_to_cart,2025-08-24 22:38:42.757776,android,12,fashion,205.61,0
2198,app_open,2025-08-24 22:50:32.757776,android,0,0,0.0,0
1512,view_home,2025-08-24 22:50:43.757776,ios,0,0,0.0,0
4051,view_product,2025-08-24 22:51:26.757776,android,1417,electronics,262.76,0
2609,app_open,2025-08-24 22:51:50.757776,android,0,0,0.0,0
1291,view_product,2025-08-24 22:55:49.757776,android,1305,sports,19.31,0
3472,view_product,2025-08-24 22:58:07.757776,android,807,beauty,67.79,0
4986,view_product,2025-08-24 23:03:35.757776,android,1065,sports,46.67,0
15,view_cart,2025-08-24 23:03:38.757776,android,0,0,0.0,0
4208,app_open,2025-08-24 23:04:54.757776,android,0,0,0.0,0
3046,app_open,2025-08-24 23:07:07.757776,android,0,0,0.0,0
378,view_product,2025-08-24 23:08:48.757776,ios,1735,sports,195.97,0
2369,view_cart,2025-08-24 23:12:11.757776,android,0,0,0.0,0
2358,app_open,2025-08-24 23:12:38.757776,ios,0,0,0.0,0
3437,click_category,2025-08-24 23:12:42.757776,ios,0,0,0.0,0
533,app_open,2025-08-24 23:14:22.757776,android,0,0,0.0,0
